Phenotype data set -- Mouse Phenome Database (phenome.jax.org),,,,,,
"Data set: CGDpheno2    Title: Variation over time for C57BL/6J controls, multi-system survey of mouse physiology    Year: 2009",,,,,,
Table of individual animal values,,,,,,
For metadata and more info please see:  http://phenome.jax.org/db/q?rtn=projects/details&sym=CGDpheno2&mlistmode=varnames,,,,,,
,,,,,,
strain,id,age,sex,PLT,MPV,
C57BL/6J,456940,11,f,11/7/2002,RDW,15.4
C57BL/6J,456942,11,f,11/7/2002,RDW,15.8
C57BL/6J,456944,11,f,11/7/2002,RDW,15
C57BL/6J,456946,11,f,11/7/2002,RDW,14.7
C57BL/6J,458729,10,f,11/28/2002,RDW,14.1
C57BL/6J,458731,10,f,11/28/2002,RDW,14.6
C57BL/6J,458733,10,f,11/28/2002,RDW,14.4
C57BL/6J,458735,10,f,11/28/2002,RDW,15.3
C57BL/6J,458737,10,f,11/28/2002,RDW,14.4
C57BL/6J,458739,10,f,11/28/2002,RDW,14.9
C57BL/6J,458741,10,f,11/28/2002,RDW,13.9
C57BL/6J,458743,10,f,11/28/2002,RDW,14.1
C57BL/6J,460139,11,f,12/19/2002,RDW,13.9
C57BL/6J,460141,11,f,12/19/2002,RDW,14.4
C57BL/6J,460143,11,f,12/19/2002,RDW,14.2
C57BL/6J,460145,11,f,12/19/2002,RDW,14.3
C57BL/6J,461893,11,f,1/10/2003,RDW,14.6
C57BL/6J,461897,11,f,1/10/2003,RDW,13.4
C57BL/6J,462925,11,f,1/30/2003,RDW,13.8
C57BL/6J,462927,11,f,1/30/2003,RDW,14.2
C57BL/6J,462931,11,f,1/30/2003,RDW,14
C57BL/6J,462933,11,f,1/30/2003,RDW,13.9
C57BL/6J,462935,11,f,1/30/2003,RDW,13.6
C57BL/6J,462937,11,f,1/30/2003,RDW,13.3
C57BL/6J,462939,11,f,1/30/2003,RDW,13.6
C57BL/6J,465343,11,f,2/20/2003,RDW,14.5
C57BL/6J,465345,11,f,2/20/2003,RDW,14.2
C57BL/6J,465347,11,f,2/20/2003,RDW,13.9
C57BL/6J,465349,11,f,2/20/2003,RDW,14.1
C57BL/6J,467180,11,f,3/13/2003,RDW,14.1
C57BL/6J,467182,11,f,3/13/2003,RDW,14.6
C57BL/6J,467184,11,f,3/13/2003,RDW,14.5
C57BL/6J,467186,11,f,3/13/2003,RDW,14.5
C57BL/6J,470409,11,f,4/3/2003,RDW,13.9
C57BL/6J,470413,11,f,4/3/2003,RDW,14.1
C57BL/6J,470415,11,f,4/3/2003,RDW,14.6
C57BL/6J,473347,11,f,4/25/2003,RDW,14.1
C57BL/6J,473349,11,f,4/25/2003,RDW,14.1
C57BL/6J,473351,11,f,4/25/2003,RDW,14.8
C57BL/6J,473353,11,f,4/25/2003,RDW,14.6
C57BL/6J,477020,11,f,5/15/2003,RDW,14.6
C57BL/6J,477022,11,f,5/15/2003,RDW,14.2
C57BL/6J,477024,11,f,5/15/2003,RDW,14.6
C57BL/6J,480388,11,f,6/6/2003,RDW,14.6
C57BL/6J,480390,11,f,6/6/2003,RDW,14.7
C57BL/6J,480392,11,f,6/6/2003,RDW,14.2
C57BL/6J,480394,11,f,6/6/2003,RDW,14.2
C57BL/6J,484218,11,f,6/26/2003,RDW,14.2
C57BL/6J,484220,12,f,6/26/2003,RDW,14.8
C57BL/6J,484224,12,f,6/26/2003,RDW,13.4
C57BL/6J,487124,11,f,7/17/2003,RDW,14.8
C57BL/6J,487126,11,f,7/17/2003,RDW,14.9
C57BL/6J,487128,11,f,7/17/2003,RDW,14.2
C57BL/6J,488726,11,f,8/7/2003,RDW,14.2
C57BL/6J,488728,11,f,8/7/2003,RDW,14.6
C57BL/6J,488730,11,f,8/7/2003,RDW,13.7
C57BL/6J,488732,11,f,8/7/2003,RDW,14.1
C57BL/6J,492058,11,f,8/28/2003,RDW,14
C57BL/6J,492064,11,f,8/28/2003,RDW,14.4
C57BL/6J,495222,10,f,9/18/2003,RDW,14
C57BL/6J,495224,10,f,9/18/2003,RDW,14.4
C57BL/6J,495226,10,f,9/18/2003,RDW,15.9
C57BL/6J,495228,10,f,9/18/2003,RDW,14.9
C57BL/6J,496582,11,f,10/9/2003,RDW,15.5
C57BL/6J,496584,11,f,10/9/2003,RDW,13.5
C57BL/6J,496586,11,f,10/9/2003,RDW,14.5
C57BL/6J,496588,11,f,10/9/2003,RDW,13.8
C57BL/6J,497988,11,f,10/28/2003,RDW,14.5
C57BL/6J,497990,11,f,10/28/2003,RDW,14.5
C57BL/6J,497992,11,f,10/28/2003,RDW,13.7
C57BL/6J,497994,10,f,10/28/2003,RDW,13.8
C57BL/6J,500476,11,f,11/25/2003,RDW,13.5
C57BL/6J,500478,11,f,11/25/2003,RDW,13.4
C57BL/6J,500480,11,f,11/25/2003,RDW,14.1
C57BL/6J,500482,11,f,11/25/2003,RDW,14.1
C57BL/6J,503426,12,f,1/2/2004,RDW,12.9
C57BL/6J,503428,12,f,1/2/2004,RDW,13.1
C57BL/6J,505042,11,f,1/21/2004,RDW,13.2
C57BL/6J,505044,11,f,1/21/2004,RDW,13.6
C57BL/6J,507932,11,f,2/18/2004,RDW,13.1
C57BL/6J,507934,11,f,2/18/2004,RDW,14.1
C57BL/6J,507936,11,f,2/18/2004,RDW,14.9
C57BL/6J,508688,11,f,2/25/2004,RDW,13.3
C57BL/6J,508690,11,f,2/25/2004,RDW,13.1
C57BL/6J,508692,11,f,2/25/2004,RDW,13.4
C57BL/6J,508694,11,f,2/25/2004,RDW,13.2
C57BL/6J,509320,11,f,3/10/2004,RDW,13.1
C57BL/6J,509322,11,f,3/10/2004,RDW,12.8
C57BL/6J,509324,11,f,3/10/2004,RDW,13.3
C57BL/6J,509326,11,f,3/10/2004,RDW,13.7
C57BL/6J,512828,11,f,4/7/2004,RDW,13.9
C57BL/6J,512830,11,f,4/7/2004,RDW,13.9
C57BL/6J,514178,11,f,4/28/2004,RDW,14.1
C57BL/6J,514180,11,f,4/28/2004,RDW,13.9
C57BL/6J,514182,11,f,4/28/2004,RDW,14
C57BL/6J,514184,11,f,4/28/2004,RDW,13.4
C57BL/6J,516498,11,f,5/28/2004,RDW,12.7
C57BL/6J,516500,11,f,5/28/2004,RDW,13.1
C57BL/6J,516972,11,f,6/5/2004,RDW,15.7
C57BL/6J,516974,11,f,6/5/2004,RDW,15.6
C57BL/6J,444681,11,m,7/25/2002,RDW,13.2
C57BL/6J,444682,11,m,7/25/2002,RDW,14.2
C57BL/6J,444683,11,m,7/25/2002,RDW,13.6
C57BL/6J,451212,11,m,8/14/2002,RDW,15.8
C57BL/6J,451213,11,m,8/14/2002,RDW,15.9
C57BL/6J,451214,11,m,8/14/2002,RDW,14.4
C57BL/6J,451215,11,m,8/14/2002,RDW,16.1
C57BL/6J,452429,10,m,9/5/2002,RDW,13.1
C57BL/6J,452433,10,m,9/5/2002,RDW,14
C57BL/6J,452435,10,m,9/5/2002,RDW,13.1
C57BL/6J,453939,11,m,9/26/2002,RDW,13.3
C57BL/6J,453941,11,m,9/26/2002,RDW,13.5
C57BL/6J,453943,11,m,9/26/2002,RDW,16.8
C57BL/6J,453945,11,m,9/26/2002,RDW,13.9
C57BL/6J,455559,11,m,10/18/2002,RDW,14.6
C57BL/6J,455561,11,m,10/18/2002,RDW,14.3
C57BL/6J,455563,11,m,10/18/2002,RDW,14
C57BL/6J,456948,11,m,11/7/2002,RDW,14.6
C57BL/6J,456950,11,m,11/7/2002,RDW,16.2
C57BL/6J,456952,11,m,11/7/2002,RDW,14.7
C57BL/6J,456954,11,m,11/7/2002,RDW,15.1
C57BL/6J,460147,11,m,12/19/2002,RDW,13.2
C57BL/6J,460149,11,m,12/19/2002,RDW,13.2
C57BL/6J,460151,11,m,12/19/2002,RDW,13.4
C57BL/6J,460153,11,m,12/19/2002,RDW,13.6
C57BL/6J,461899,11,m,1/10/2003,RDW,13.2
C57BL/6J,461901,11,m,1/10/2003,RDW,13.6
C57BL/6J,461903,11,m,1/10/2003,RDW,13.8
C57BL/6J,461905,11,m,1/10/2003,RDW,13.9
C57BL/6J,465355,11,m,2/20/2003,RDW,13.9
C57BL/6J,465357,11,m,2/20/2003,RDW,14.5
C57BL/6J,467172,11,m,3/13/2003,RDW,13.9
C57BL/6J,467174,11,m,3/13/2003,RDW,13.4
C57BL/6J,467176,11,m,3/13/2003,RDW,14.7
C57BL/6J,467178,11,m,3/13/2003,RDW,15
C57BL/6J,470417,11,m,4/3/2003,RDW,14.9
C57BL/6J,470419,11,m,4/3/2003,RDW,14
C57BL/6J,470421,11,m,4/3/2003,RDW,13.7
C57BL/6J,470423,11,m,4/3/2003,RDW,13.6
C57BL/6J,473355,11,m,4/25/2003,RDW,13.8
C57BL/6J,473359,11,m,4/25/2003,RDW,14.1
C57BL/6J,473361,11,m,4/25/2003,RDW,15.3
C57BL/6J,477026,11,m,5/15/2003,RDW,14.1
C57BL/6J,477028,11,m,5/15/2003,RDW,13.8
C57BL/6J,477030,11,m,5/15/2003,RDW,13.8
C57BL/6J,480406,11,m,6/6/2003,RDW,14
C57BL/6J,480408,11,m,6/6/2003,RDW,13.7
C57BL/6J,480410,11,m,6/6/2003,RDW,13.1
C57BL/6J,480412,11,m,6/6/2003,RDW,13.2
C57BL/6J,484226,12,m,6/26/2003,RDW,15
C57BL/6J,484232,12,m,6/26/2003,RDW,15.8
C57BL/6J,487132,11,m,7/17/2003,RDW,15.1
C57BL/6J,488742,11,m,8/7/2003,RDW,14
C57BL/6J,488746,11,m,8/7/2003,RDW,13.9
C57BL/6J,488748,11,m,8/7/2003,RDW,13.8
C57BL/6J,492066,11,m,8/28/2003,RDW,14.6
C57BL/6J,492068,11,m,8/28/2003,RDW,15.1
C57BL/6J,492072,11,m,8/28/2003,RDW,14.5
C57BL/6J,495230,11,m,9/18/2003,RDW,14.4
C57BL/6J,495232,10,m,9/18/2003,RDW,13.3
C57BL/6J,495234,10,m,9/18/2003,RDW,14.1
C57BL/6J,496590,11,m,10/9/2003,RDW,14.4
C57BL/6J,496592,11,m,10/9/2003,RDW,13.2
C57BL/6J,496594,11,m,10/9/2003,RDW,12.8
C57BL/6J,496596,11,m,10/9/2003,RDW,14.1
C57BL/6J,497996,10,m,10/28/2003,RDW,15.9
C57BL/6J,498000,10,m,10/28/2003,RDW,15.2
C57BL/6J,498002,10,m,10/28/2003,RDW,15.9
C57BL/6J,500484,11,m,11/25/2003,RDW,12.6
C57BL/6J,500486,11,m,11/25/2003,RDW,13
C57BL/6J,500488,11,m,11/25/2003,RDW,12.9
C57BL/6J,500490,11,m,11/25/2003,RDW,12.8
C57BL/6J,503430,12,m,1/2/2004,RDW,13.6
C57BL/6J,503432,12,m,1/2/2004,RDW,13
C57BL/6J,505046,11,m,1/21/2004,RDW,13.7
C57BL/6J,505048,11,m,1/21/2004,RDW,15
C57BL/6J,507940,11,m,2/18/2004,RDW,13.4
C57BL/6J,507942,11,m,2/18/2004,RDW,13
C57BL/6J,508702,11,m,2/25/2004,RDW,12.8
C57BL/6J,508704,11,m,2/25/2004,RDW,12.3
C57BL/6J,508706,11,m,2/25/2004,RDW,12.6
C57BL/6J,508708,11,m,2/25/2004,RDW,12.2
C57BL/6J,509328,11,m,3/10/2004,RDW,13
C57BL/6J,509330,11,m,3/10/2004,RDW,12.9
C57BL/6J,509332,11,m,3/10/2004,RDW,12.7
C57BL/6J,509334,11,m,3/10/2004,RDW,13.2
C57BL/6J,512832,11,m,4/7/2004,RDW,13.5
C57BL/6J,512834,11,m,4/7/2004,RDW,12.9
C57BL/6J,514186,11,m,4/28/2004,RDW,13.1
C57BL/6J,514188,11,m,4/28/2004,RDW,12.3
C57BL/6J,514190,11,m,4/28/2004,RDW,13.3
C57BL/6J,516502,11,m,5/28/2004,RDW,13
C57BL/6J,516504,11,m,5/28/2004,RDW,12.7
C57BL/6J,516976,11,m,6/5/2004,RDW,14.6
C57BL/6J,516978,11,m,6/5/2004,RDW,15.2
C57BL/6J,444677,10,f,7/25/2002,sodium,151
C57BL/6J,444678,10,f,7/25/2002,sodium,150
C57BL/6J,444679,10,f,7/25/2002,sodium,151
C57BL/6J,451208,10,f,8/17/2002,sodium,148
C57BL/6J,451209,10,f,8/17/2002,sodium,144
C57BL/6J,451210,10,f,8/17/2002,sodium,146
C57BL/6J,451211,10,f,8/17/2002,sodium,147
C57BL/6J,452427,10,f,9/4/2002,sodium,150
C57BL/6J,453931,10,f,9/26/2002,sodium,142
C57BL/6J,453933,10,f,9/26/2002,sodium,144
C57BL/6J,453935,10,f,9/26/2002,sodium,139
C57BL/6J,453937,10,f,9/26/2002,sodium,144
C57BL/6J,455549,10,f,10/19/2002,sodium,147
C57BL/6J,455551,10,f,10/19/2002,sodium,148
C57BL/6J,455553,10,f,10/19/2002,sodium,149
C57BL/6J,456940,10,f,11/2/2002,sodium,153
C57BL/6J,456942,10,f,11/2/2002,sodium,151
C57BL/6J,456944,10,f,11/2/2002,sodium,154
C57BL/6J,456946,10,f,11/2/2002,sodium,149
C57BL/6J,458729,9,f,11/21/2002,sodium,153
C57BL/6J,458731,9,f,11/21/2002,sodium,151
C57BL/6J,458733,9,f,11/21/2002,sodium,156
C57BL/6J,458735,9,f,11/21/2002,sodium,153
C57BL/6J,458737,9,f,11/21/2002,sodium,148
C57BL/6J,458739,9,f,11/21/2002,sodium,146
C57BL/6J,458741,9,f,11/21/2002,sodium,150
C57BL/6J,458743,9,f,11/21/2002,sodium,153
C57BL/6J,460139,10,f,12/12/2002,sodium,151
C57BL/6J,460141,10,f,12/12/2002,sodium,155
C57BL/6J,460143,10,f,12/12/2002,sodium,153
C57BL/6J,460145,10,f,12/12/2002,sodium,148
C57BL/6J,461891,10,f,1/3/2003,sodium,153
C57BL/6J,461893,10,f,1/3/2003,sodium,156
C57BL/6J,461895,10,f,1/3/2003,sodium,157
C57BL/6J,461897,10,f,1/3/2003,sodium,153
C57BL/6J,462925,10,f,2/1/2003,sodium,153
C57BL/6J,462927,10,f,2/1/2003,sodium,153
C57BL/6J,462929,10,f,2/1/2003,sodium,150
C57BL/6J,462931,10,f,2/1/2003,sodium,150
C57BL/6J,462933,10,f,2/1/2003,sodium,149
C57BL/6J,462935,10,f,2/1/2003,sodium,155
C57BL/6J,462937,10,f,2/1/2003,sodium,154
C57BL/6J,462939,10,f,2/1/2003,sodium,153
C57BL/6J,465343,10,f,2/14/2003,sodium,167
C57BL/6J,465345,10,f,2/14/2003,sodium,146
C57BL/6J,465347,10,f,2/14/2003,sodium,144
C57BL/6J,465349,10,f,2/14/2003,sodium,155
C57BL/6J,467180,10,f,3/5/2003,sodium,156
C57BL/6J,467182,10,f,3/5/2003,sodium,156
C57BL/6J,467184,10,f,3/5/2003,sodium,153
C57BL/6J,467186,10,f,3/5/2003,sodium,155
C57BL/6J,470409,10,f,4/5/2003,sodium,155
C57BL/6J,470411,10,f,4/5/2003,sodium,154
C57BL/6J,470413,10,f,4/5/2003,sodium,146
C57BL/6J,470415,10,f,4/5/2003,sodium,151
C57BL/6J,473347,10,f,4/18/2003,sodium,140
C57BL/6J,473349,10,f,4/18/2003,sodium,142
C57BL/6J,473351,10,f,4/18/2003,sodium,143
C57BL/6J,473353,10,f,4/18/2003,sodium,142
C57BL/6J,477018,10,f,5/14/2003,sodium,149
C57BL/6J,477020,10,f,5/14/2003,sodium,150
C57BL/6J,477022,10,f,5/14/2003,sodium,150
C57BL/6J,477024,10,f,5/14/2003,sodium,149
C57BL/6J,480388,10,f,6/7/2003,sodium,154
C57BL/6J,480390,10,f,6/7/2003,sodium,150
C57BL/6J,480392,10,f,6/7/2003,sodium,152
C57BL/6J,480394,10,f,6/7/2003,sodium,151
C57BL/6J,484218,10,f,6/21/2003,sodium,149
C57BL/6J,484222,11,f,6/21/2003,sodium,153
C57BL/6J,484224,11,f,6/21/2003,sodium,144
C57BL/6J,487124,10,f,7/22/2003,sodium,155
C57BL/6J,487126,10,f,7/22/2003,sodium,148
C57BL/6J,488726,10,f,8/5/2003,sodium,147
C57BL/6J,488728,10,f,8/5/2003,sodium,147
C57BL/6J,488730,10,f,8/5/2003,sodium,145
C57BL/6J,488732,10,f,8/5/2003,sodium,146
C57BL/6J,492058,10,f,9/6/2003,sodium,142
C57BL/6J,492060,10,f,9/6/2003,sodium,151
C57BL/6J,492062,10,f,9/6/2003,sodium,146
C57BL/6J,492064,10,f,9/6/2003,sodium,150
C57BL/6J,495222,10,f,10/15/2003,sodium,153
C57BL/6J,495224,10,f,10/15/2003,sodium,149
C57BL/6J,495228,10,f,10/15/2003,sodium,154
C57BL/6J,496582,10,f,10/15/2003,sodium,148
C57BL/6J,496584,10,f,10/15/2003,sodium,149
C57BL/6J,496586,10,f,10/15/2003,sodium,148
C57BL/6J,496588,10,f,10/15/2003,sodium,145
C57BL/6J,497988,10,f,10/25/2003,sodium,112
C57BL/6J,497990,10,f,10/25/2003,sodium,119
C57BL/6J,497992,10,f,10/25/2003,sodium,141
C57BL/6J,497994,9,f,10/25/2003,sodium,116
C57BL/6J,500476,10,f,11/25/2003,sodium,154
C57BL/6J,500478,10,f,11/25/2003,sodium,155
C57BL/6J,500480,10,f,11/25/2003,sodium,150
C57BL/6J,500482,10,f,11/25/2003,sodium,158
C57BL/6J,503426,11,f,2/10/2004,sodium,147
C57BL/6J,503428,11,f,2/10/2004,sodium,146
C57BL/6J,505042,10,f,2/10/2004,sodium,143
C57BL/6J,505044,10,f,2/10/2004,sodium,135
C57BL/6J,507932,10,f,3/25/2004,sodium,138
C57BL/6J,507934,10,f,3/25/2004,sodium,137
C57BL/6J,507936,10,f,3/25/2004,sodium,142
C57BL/6J,508688,10,f,3/25/2004,sodium,145
C57BL/6J,508690,10,f,3/25/2004,sodium,145
C57BL/6J,508692,10,f,3/25/2004,sodium,142
C57BL/6J,508694,10,f,3/25/2004,sodium,143
C57BL/6J,509320,10,f,3/25/2004,sodium,144
C57BL/6J,509324,10,f,3/25/2004,sodium,146
C57BL/6J,509326,10,f,3/25/2004,sodium,147
C57BL/6J,512828,10,f,6/18/2004,sodium,156
C57BL/6J,512830,10,f,6/18/2004,sodium,156
C57BL/6J,514178,10,f,6/18/2004,sodium,152
C57BL/6J,514180,10,f,6/18/2004,sodium,152
C57BL/6J,514182,10,f,6/18/2004,sodium,155
C57BL/6J,514184,10,f,6/18/2004,sodium,152
C57BL/6J,516498,10,f,6/18/2004,sodium,150
C57BL/6J,516500,10,f,6/18/2004,sodium,149
C57BL/6J,516972,10,f,6/18/2004,sodium,153
C57BL/6J,516974,10,f,6/18/2004,sodium,154
C57BL/6J,444680,10,m,7/25/2002,sodium,152
C57BL/6J,444681,10,m,7/25/2002,sodium,154
C57BL/6J,444682,10,m,7/25/2002,sodium,151
C57BL/6J,444683,10,m,7/25/2002,sodium,152
C57BL/6J,451212,10,m,8/17/2002,sodium,147
C57BL/6J,451213,10,m,8/17/2002,sodium,143
C57BL/6J,451214,10,m,8/17/2002,sodium,145
C57BL/6J,451215,10,m,8/17/2002,sodium,144
C57BL/6J,452429,9,m,9/4/2002,sodium,150
C57BL/6J,452433,9,m,9/4/2002,sodium,151
C57BL/6J,452435,9,m,9/4/2002,sodium,147
C57BL/6J,453939,10,m,9/26/2002,sodium,144
C57BL/6J,453941,10,m,9/26/2002,sodium,137
C57BL/6J,453943,10,m,9/26/2002,sodium,141
C57BL/6J,453945,10,m,9/26/2002,sodium,145
C57BL/6J,455557,10,m,10/19/2002,sodium,150
C57BL/6J,455559,10,m,10/19/2002,sodium,152
C57BL/6J,455561,10,m,10/19/2002,sodium,154
C57BL/6J,455563,10,m,10/19/2002,sodium,154
C57BL/6J,456948,10,m,11/2/2002,sodium,156
C57BL/6J,456950,10,m,11/2/2002,sodium,154
C57BL/6J,456952,10,m,11/2/2002,sodium,154
C57BL/6J,456954,10,m,11/2/2002,sodium,152
C57BL/6J,460147,10,m,12/12/2002,sodium,154
C57BL/6J,460149,10,m,12/12/2002,sodium,146
C57BL/6J,460151,10,m,12/12/2002,sodium,157
C57BL/6J,460153,10,m,12/12/2002,sodium,155
C57BL/6J,461899,10,m,1/3/2003,sodium,155
C57BL/6J,461901,10,m,1/3/2003,sodium,156
C57BL/6J,461903,10,m,1/3/2003,sodium,155
C57BL/6J,461905,10,m,1/3/2003,sodium,159
C57BL/6J,465351,10,m,2/14/2003,sodium,153
C57BL/6J,465353,10,m,2/14/2003,sodium,149
C57BL/6J,465355,10,m,2/14/2003,sodium,162
C57BL/6J,465357,10,m,2/14/2003,sodium,149
C57BL/6J,467172,10,m,3/5/2003,sodium,154
C57BL/6J,467174,10,m,3/5/2003,sodium,155
C57BL/6J,467176,10,m,3/5/2003,sodium,154
C57BL/6J,467178,10,m,3/5/2003,sodium,156
C57BL/6J,470417,10,m,4/5/2003,sodium,159
C57BL/6J,470419,10,m,4/5/2003,sodium,160
C57BL/6J,470421,10,m,4/5/2003,sodium,154
C57BL/6J,470423,10,m,4/5/2003,sodium,157
C57BL/6J,473355,10,m,4/18/2003,sodium,144
C57BL/6J,473357,10,m,4/18/2003,sodium,142
C57BL/6J,473359,10,m,4/18/2003,sodium,143
C57BL/6J,473361,10,m,4/18/2003,sodium,145
C57BL/6J,477026,10,m,5/14/2003,sodium,143
C57BL/6J,477028,10,m,5/14/2003,sodium,154
C57BL/6J,477030,10,m,5/14/2003,sodium,146
C57BL/6J,477032,10,m,5/14/2003,sodium,146
C57BL/6J,480406,10,m,6/7/2003,sodium,154
C57BL/6J,480408,10,m,6/7/2003,sodium,149
C57BL/6J,480410,10,m,6/7/2003,sodium,146
C57BL/6J,480412,10,m,6/7/2003,sodium,151
C57BL/6J,484226,11,m,6/21/2003,sodium,158
C57BL/6J,484228,11,m,6/21/2003,sodium,151
C57BL/6J,484230,11,m,6/21/2003,sodium,156
C57BL/6J,484232,11,m,6/21/2003,sodium,154
C57BL/6J,487130,10,m,7/22/2003,sodium,152
C57BL/6J,487134,10,m,7/22/2003,sodium,152
C57BL/6J,488742,10,m,8/5/2003,sodium,149
C57BL/6J,488744,10,m,8/5/2003,sodium,153
C57BL/6J,488746,10,m,8/5/2003,sodium,148
C57BL/6J,488748,10,m,8/5/2003,sodium,152
C57BL/6J,492066,10,m,9/6/2003,sodium,146
C57BL/6J,492068,10,m,9/6/2003,sodium,149
C57BL/6J,492070,10,m,9/6/2003,sodium,151
C57BL/6J,492072,10,m,9/6/2003,sodium,148
C57BL/6J,495230,11,m,10/15/2003,sodium,149
C57BL/6J,495232,10,m,10/15/2003,sodium,145
C57BL/6J,495234,10,m,10/15/2003,sodium,152
C57BL/6J,495236,10,m,10/15/2003,sodium,150
C57BL/6J,496590,10,m,10/15/2003,sodium,145
C57BL/6J,496592,10,m,10/15/2003,sodium,147
C57BL/6J,496594,10,m,10/15/2003,sodium,154
C57BL/6J,496596,10,m,10/15/2003,sodium,153
C57BL/6J,497996,9,m,10/25/2003,sodium,127
C57BL/6J,497998,9,m,10/25/2003,sodium,134
C57BL/6J,498000,9,m,10/25/2003,sodium,140
C57BL/6J,498002,9,m,10/25/2003,sodium,142
C57BL/6J,500484,10,m,11/25/2003,sodium,158
C57BL/6J,500486,10,m,11/25/2003,sodium,152
C57BL/6J,500488,10,m,11/25/2003,sodium,149
C57BL/6J,500490,10,m,11/25/2003,sodium,151
C57BL/6J,503430,11,m,2/10/2004,sodium,151
C57BL/6J,503432,11,m,2/10/2004,sodium,155
C57BL/6J,505046,10,m,2/10/2004,sodium,146
C57BL/6J,505048,10,m,2/10/2004,sodium,142
C57BL/6J,507940,10,m,3/25/2004,sodium,138
C57BL/6J,507942,10,m,3/25/2004,sodium,139
C57BL/6J,508702,10,m,3/25/2004,sodium,143
C57BL/6J,508704,10,m,3/25/2004,sodium,150
C57BL/6J,508706,10,m,3/25/2004,sodium,146
C57BL/6J,508708,10,m,3/25/2004,sodium,147
C57BL/6J,509328,10,m,3/25/2004,sodium,147
C57BL/6J,509330,10,m,3/25/2004,sodium,147
C57BL/6J,509332,10,m,3/25/2004,sodium,145
C57BL/6J,509334,10,m,3/25/2004,sodium,148
C57BL/6J,512832,10,m,6/18/2004,sodium,150
C57BL/6J,512834,10,m,6/18/2004,sodium,152
C57BL/6J,514186,10,m,6/18/2004,sodium,152
C57BL/6J,514188,10,m,6/18/2004,sodium,151
C57BL/6J,514190,10,m,6/18/2004,sodium,155
C57BL/6J,516976,10,m,6/18/2004,sodium,153
C57BL/6J,516978,10,m,6/18/2004,sodium,162
C57BL/6J,444677,12,f,8/21/2002,T4,7.4
C57BL/6J,444678,12,f,8/21/2002,T4,5.1
C57BL/6J,444679,12,f,8/21/2002,T4,5.8
C57BL/6J,451208,12,f,9/10/2002,T4,5
C57BL/6J,451209,12,f,9/10/2002,T4,5.9
C57BL/6J,451210,12,f,9/10/2002,T4,7.5
C57BL/6J,452421,12,f,9/19/2002,T4,6.9
C57BL/6J,452423,12,f,9/19/2002,T4,6.7
C57BL/6J,452425,12,f,9/19/2002,T4,6.2
C57BL/6J,452427,12,f,9/19/2002,T4,5.9
C57BL/6J,453931,12,f,10/16/2002,T4,6.4
C57BL/6J,453935,12,f,10/16/2002,T4,5.9
C57BL/6J,453937,12,f,10/16/2002,T4,7.4
C57BL/6J,455549,12,f,10/30/2002,T4,6.8
C57BL/6J,455551,12,f,10/30/2002,T4,4.6
C57BL/6J,455553,12,f,10/30/2002,T4,5.4
C57BL/6J,456940,12,f,11/20/2002,T4,6.2
C57BL/6J,456942,12,f,11/20/2002,T4,3.3
C57BL/6J,456944,12,f,11/20/2002,T4,5.9
C57BL/6J,456946,12,f,11/20/2002,T4,6.3
C57BL/6J,458729,11,f,12/11/2002,T4,7.8
C57BL/6J,458731,11,f,12/11/2002,T4,5.5
C57BL/6J,458733,11,f,12/11/2002,T4,7.3
C57BL/6J,458735,11,f,12/11/2002,T4,6.5
C57BL/6J,458737,11,f,12/11/2002,T4,5.2
C57BL/6J,458739,11,f,12/11/2002,T4,5.4
C57BL/6J,458741,11,f,12/11/2002,T4,4.7
C57BL/6J,458743,11,f,12/11/2002,T4,6.8
C57BL/6J,460139,12,f,1/8/2003,T4,6
C57BL/6J,460141,12,f,1/8/2003,T4,5.4
C57BL/6J,460143,12,f,1/8/2003,T4,6.5
C57BL/6J,460145,12,f,1/8/2003,T4,5.3
C57BL/6J,461891,12,f,1/22/2003,T4,11
C57BL/6J,461893,12,f,1/22/2003,T4,10.1
C57BL/6J,461895,12,f,1/22/2003,T4,9.2
C57BL/6J,461897,12,f,1/22/2003,T4,10.5
C57BL/6J,462925,12,f,2/12/2003,T4,6.9
C57BL/6J,462927,12,f,2/12/2003,T4,6.2
C57BL/6J,462929,12,f,2/12/2003,T4,6.6
C57BL/6J,462931,12,f,2/12/2003,T4,7.1
C57BL/6J,462933,12,f,2/12/2003,T4,6.5
C57BL/6J,462935,12,f,2/12/2003,T4,5.9
C57BL/6J,462937,12,f,2/12/2003,T4,6.3
C57BL/6J,462939,12,f,2/12/2003,T4,6.8
C57BL/6J,465343,12,f,3/15/2003,T4,6
C57BL/6J,465345,12,f,3/15/2003,T4,6.5
C57BL/6J,465347,12,f,3/15/2003,T4,4.4
C57BL/6J,465349,12,f,3/15/2003,T4,7
C57BL/6J,467180,12,f,3/26/2003,T4,7
C57BL/6J,467182,12,f,3/26/2003,T4,5.6
C57BL/6J,467184,12,f,4/2/2003,T4,7.6
C57BL/6J,467186,12,f,4/2/2003,T4,7.9
C57BL/6J,470409,12,f,4/26/2003,T4,5.1
C57BL/6J,470411,12,f,4/26/2003,T4,7.7
C57BL/6J,470413,12,f,4/26/2003,T4,7.9
C57BL/6J,470415,12,f,4/26/2003,T4,5
C57BL/6J,473347,12,f,5/7/2003,T4,4.6
C57BL/6J,473349,12,f,5/7/2003,T4,6.6
