Phenotype data set -- Mouse Phenome Database (phenome.jax.org),,,,,,
"Data set: CGDpheno2    Title: Variation over time for C57BL/6J controls, multi-system survey of mouse physiology    Year: 2009",,,,,,
Table of individual animal values,,,,,,
For metadata and more info please see:  http://phenome.jax.org/db/q?rtn=projects/details&sym=CGDpheno2&mlistmode=varnames,,,,,,
,,,,,,
strain,sex,id,age,testdate,parameter,value
C57BL/6J,m,444683,11,7/25/2002,RBC,10.3
C57BL/6J,m,444683,11,7/25/2002,RDW,13.6
C57BL/6J,m,444683,11,7/25/2002,pct Retic,4.9
C57BL/6J,m,444683,11,7/25/2002,WBC,6.62
C57BL/6J,m,444683,11,7/25/2002,mHGB,15.4
C57BL/6J,m,444683,12,8/2/2002,pctFat,18.8
C57BL/6J,m,444683,12,8/2/2002,BMD,0.05
C57BL/6J,m,444683,12,8/2/2002,LTM,18.4
C57BL/6J,m,444683,12,8/2/2002,bodylength,0
C57BL/6J,m,444683,12,8/2/2002,bodyweight,27.4
C57BL/6J,m,444683,12,8/2/2002,TTM,22.6
C57BL/6J,m,444683,12,8/21/2002,BUN,27
C57BL/6J,m,444683,12,8/21/2002,CHOL,103
C57BL/6J,m,444683,12,8/21/2002,GLU,225
C57BL/6J,m,444683,12,8/21/2002,HDLD,85.7
C57BL/6J,m,444683,12,8/21/2002,NEFA,1.51
C57BL/6J,m,444683,12,8/21/2002,T4,5.1
C57BL/6J,m,444683,12,8/21/2002,TBIL,0.37
C57BL/6J,m,444683,12,8/21/2002,TG,105
C57BL/6J,m,451212,10,8/17/2002,carbon dioxide,18.4
C57BL/6J,m,451212,10,8/17/2002,chloride,112
C57BL/6J,m,451212,10,8/17/2002,potassium,7.26
C57BL/6J,m,451212,10,8/17/2002,sodium,147
C57BL/6J,m,451212,11,8/14/2002,pctEOS,1.7
C57BL/6J,m,451212,11,8/14/2002,HCT,30.6
C57BL/6J,m,451212,11,8/14/2002,HDW,2.29
C57BL/6J,m,451212,11,8/14/2002,pctLYMP,86.3
C57BL/6J,m,451212,11,8/14/2002,MCH,0.8
C57BL/6J,m,451212,11,8/14/2002,MCHC,1.7
C57BL/6J,m,451212,11,8/14/2002,MCV,48
C57BL/6J,m,451212,11,8/14/2002,pctMONO,1.7
C57BL/6J,m,451212,11,8/14/2002,MPV,5.1
C57BL/6J,m,451212,11,8/14/2002,pctNEUT,10
C57BL/6J,m,451212,11,8/14/2002,PLT,511
C57BL/6J,m,451212,11,8/14/2002,RBC,6.38
C57BL/6J,m,451212,11,8/14/2002,RDW,15.8
C57BL/6J,m,451212,11,8/14/2002,pct Retic,9.6
C57BL/6J,m,451212,11,8/14/2002,WBC,2.44
C57BL/6J,m,451212,11,8/14/2002,mHGB,0.5
C57BL/6J,m,451212,12,8/23/2002,pctFat,16.9
C57BL/6J,m,451212,12,8/23/2002,BMD,0.0465
C57BL/6J,m,451212,12,8/23/2002,LTM,18.5
C57BL/6J,m,451212,12,8/23/2002,bodylength,8.4
C57BL/6J,m,451212,12,8/23/2002,bodyweight,25.3
C57BL/6J,m,451212,12,8/23/2002,TTM,22.3
C57BL/6J,m,451212,12,9/10/2002,CHOL,100
C57BL/6J,m,451212,12,9/10/2002,GLU,198
C57BL/6J,m,451212,12,9/10/2002,HDLD,85.8
C57BL/6J,m,451212,12,9/10/2002,NEFA,1.57
C57BL/6J,m,451212,12,9/10/2002,T4,6.6
C57BL/6J,m,451212,12,9/10/2002,TBIL,0.28
C57BL/6J,m,451212,12,9/10/2002,TG,88
C57BL/6J,m,451213,10,8/17/2002,carbon dioxide,17.2
C57BL/6J,m,451213,10,8/17/2002,chloride,111
C57BL/6J,m,451213,10,8/17/2002,potassium,6.58
C57BL/6J,m,451213,10,8/17/2002,sodium,143
C57BL/6J,m,451213,11,8/14/2002,pctEOS,2.2
C57BL/6J,m,451213,11,8/14/2002,HCT,46.1
C57BL/6J,m,451213,11,8/14/2002,HDW,2.32
C57BL/6J,m,451213,11,8/14/2002,pctLYMP,82.2
C57BL/6J,m,451213,11,8/14/2002,MCH,15.4
C57BL/6J,m,451213,11,8/14/2002,MCHC,31.2
C57BL/6J,m,451213,11,8/14/2002,MCV,49.3
C57BL/6J,m,451213,11,8/14/2002,pctMONO,2.5
C57BL/6J,m,451213,11,8/14/2002,MPV,6.1
C57BL/6J,m,451213,11,8/14/2002,pctNEUT,12.2
C57BL/6J,m,451213,11,8/14/2002,PLT,1636
C57BL/6J,m,451213,11,8/14/2002,RBC,9.36
C57BL/6J,m,451213,11,8/14/2002,RDW,15.9
C57BL/6J,m,451213,11,8/14/2002,pct Retic,12.8
C57BL/6J,m,451213,11,8/14/2002,WBC,7.63
C57BL/6J,m,451213,11,8/14/2002,mHGB,14.4
C57BL/6J,m,451213,12,8/23/2002,pctFat,19.2
C57BL/6J,m,451213,12,8/23/2002,BMD,0.0478
C57BL/6J,m,451213,12,8/23/2002,LTM,20.4
C57BL/6J,m,451213,12,8/23/2002,bodylength,8.9
C57BL/6J,m,451213,12,8/23/2002,bodyweight,27.1
C57BL/6J,m,451213,12,8/23/2002,TTM,25.2
C57BL/6J,m,451213,12,9/10/2002,CHOL,118
C57BL/6J,m,451213,12,9/10/2002,HDLD,104
C57BL/6J,m,451213,12,9/10/2002,NEFA,1.42
C57BL/6J,m,451213,12,9/10/2002,T4,6.6
C57BL/6J,m,451213,12,9/10/2002,TG,90
C57BL/6J,m,451214,10,8/17/2002,carbon dioxide,18.2
C57BL/6J,m,451214,10,8/17/2002,chloride,111
C57BL/6J,m,451214,10,8/17/2002,potassium,7.56
C57BL/6J,m,451214,10,8/17/2002,sodium,145
C57BL/6J,m,451214,11,8/14/2002,pctEOS,1.4
C57BL/6J,m,451214,11,8/14/2002,HCT,47.4
C57BL/6J,m,451214,11,8/14/2002,HDW,2.2
C57BL/6J,m,451214,11,8/14/2002,pctLYMP,81.5
C57BL/6J,m,451214,11,8/14/2002,MCH,14.8
C57BL/6J,m,451214,11,8/14/2002,MCHC,31.7
C57BL/6J,m,451214,11,8/14/2002,MCV,46.7
C57BL/6J,m,451214,11,8/14/2002,pctMONO,2.4
C57BL/6J,m,451214,11,8/14/2002,MPV,6.1
C57BL/6J,m,451214,11,8/14/2002,pctNEUT,13.8
C57BL/6J,m,451214,11,8/14/2002,PLT,1574
C57BL/6J,m,451214,11,8/14/2002,RBC,10.1
C57BL/6J,m,451214,11,8/14/2002,RDW,14.4
C57BL/6J,m,451214,11,8/14/2002,pct Retic,7.7
C57BL/6J,m,451214,11,8/14/2002,WBC,7.99
C57BL/6J,m,451214,11,8/14/2002,mHGB,15
C57BL/6J,m,451214,12,8/23/2002,pctFat,17.2
C57BL/6J,m,451214,12,8/23/2002,BMD,0.0461
C57BL/6J,m,451214,12,8/23/2002,LTM,19.7
C57BL/6J,m,451214,12,8/23/2002,bodylength,8.6
C57BL/6J,m,451214,12,8/23/2002,bodyweight,26.3
C57BL/6J,m,451214,12,8/23/2002,TTM,23.8
C57BL/6J,m,451214,12,9/10/2002,BUN,26
C57BL/6J,m,451214,12,9/10/2002,CHOL,109
C57BL/6J,m,451214,12,9/10/2002,GLU,238
C57BL/6J,m,451214,12,9/10/2002,HDLD,95.8
C57BL/6J,m,451214,12,9/10/2002,NEFA,1.43
C57BL/6J,m,451214,12,9/10/2002,T4,7.3
C57BL/6J,m,451214,12,9/10/2002,TBIL,0.41
C57BL/6J,m,451214,12,9/10/2002,TG,87
C57BL/6J,m,451215,10,8/17/2002,carbon dioxide,16.4
C57BL/6J,m,451215,10,8/17/2002,chloride,111
C57BL/6J,m,451215,10,8/17/2002,potassium,6.94
C57BL/6J,m,451215,10,8/17/2002,sodium,144
C57BL/6J,m,451215,11,8/14/2002,pctEOS,6.7
C57BL/6J,m,451215,11,8/14/2002,HCT,22
C57BL/6J,m,451215,11,8/14/2002,HDW,2.22
C57BL/6J,m,451215,11,8/14/2002,pctLYMP,68.1
C57BL/6J,m,451215,11,8/14/2002,MCH,15.7
C57BL/6J,m,451215,11,8/14/2002,MCHC,33
C57BL/6J,m,451215,11,8/14/2002,MCV,47.7
C57BL/6J,m,451215,11,8/14/2002,pctMONO,2.1
C57BL/6J,m,451215,11,8/14/2002,MPV,13.9
C57BL/6J,m,451215,11,8/14/2002,pctNEUT,22.7
C57BL/6J,m,451215,11,8/14/2002,PLT,42
C57BL/6J,m,451215,11,8/14/2002,RBC,4.61
C57BL/6J,m,451215,11,8/14/2002,RDW,16.1
C57BL/6J,m,451215,11,8/14/2002,pct Retic,7.7
C57BL/6J,m,451215,11,8/14/2002,WBC,0.34
C57BL/6J,m,451215,11,8/14/2002,mHGB,7.3
C57BL/6J,m,451215,12,8/23/2002,pctFat,16
C57BL/6J,m,451215,12,8/23/2002,BMD,0.0483
C57BL/6J,m,451215,12,8/23/2002,LTM,22.1
C57BL/6J,m,451215,12,8/23/2002,bodylength,9.1
C57BL/6J,m,451215,12,8/23/2002,bodyweight,28.6
C57BL/6J,m,451215,12,8/23/2002,TTM,26.3
C57BL/6J,m,451215,12,9/10/2002,BUN,24
C57BL/6J,m,451215,12,9/10/2002,CHOL,101
C57BL/6J,m,451215,12,9/10/2002,GLU,202
C57BL/6J,m,451215,12,9/10/2002,HDLD,89.5
C57BL/6J,m,451215,12,9/10/2002,NEFA,1.25
C57BL/6J,m,451215,12,9/10/2002,T4,7.1
C57BL/6J,m,451215,12,9/10/2002,TBIL,0.5
C57BL/6J,m,451215,12,9/10/2002,TG,69
C57BL/6J,m,452429,10,9/5/2002,pctEOS,2.5
C57BL/6J,m,452429,10,9/5/2002,HCT,48.5
C57BL/6J,m,452429,10,9/5/2002,HDW,1.82
C57BL/6J,m,452429,10,9/5/2002,pctLYMP,90.3
C57BL/6J,m,452429,10,9/5/2002,MCH,16.1
C57BL/6J,m,452429,10,9/5/2002,MCHC,34.1
C57BL/6J,m,452429,10,9/5/2002,MCV,47.3
C57BL/6J,m,452429,10,9/5/2002,pctMONO,1.1
C57BL/6J,m,452429,10,9/5/2002,MPV,5.3
C57BL/6J,m,452429,10,9/5/2002,pctNEUT,5.1
C57BL/6J,m,452429,10,9/5/2002,PLT,1277
C57BL/6J,m,452429,10,9/5/2002,RBC,10.2
C57BL/6J,m,452429,10,9/5/2002,RDW,13.1
C57BL/6J,m,452429,10,9/5/2002,pct Retic,4.5
C57BL/6J,m,452429,10,9/5/2002,WBC,11.4
C57BL/6J,m,452429,10,9/5/2002,mHGB,16.5
C57BL/6J,m,452429,11,9/13/2002,pctFat,18.5
C57BL/6J,m,452429,11,9/13/2002,BMD,0.0477
C57BL/6J,m,452429,11,9/13/2002,LTM,18.7
C57BL/6J,m,452429,11,9/13/2002,bodylength,8.8
C57BL/6J,m,452429,11,9/13/2002,bodyweight,25.1
C57BL/6J,m,452429,11,9/13/2002,TTM,22.9
C57BL/6J,m,452429,11,9/19/2002,BUN,26
C57BL/6J,m,452429,11,9/19/2002,CHOL,99
C57BL/6J,m,452429,11,9/19/2002,GLU,165
C57BL/6J,m,452429,11,9/19/2002,HDLD,83.8
C57BL/6J,m,452429,11,9/19/2002,NEFA,1.91
C57BL/6J,m,452429,11,9/19/2002,T4,5.8
C57BL/6J,m,452429,11,9/19/2002,TBIL,0.05
C57BL/6J,m,452429,11,9/19/2002,TG,101
C57BL/6J,m,452429,9,9/4/2002,carbon dioxide,18.6
C57BL/6J,m,452429,9,9/4/2002,chloride,111
C57BL/6J,m,452429,9,9/4/2002,potassium,8.24
C57BL/6J,m,452429,9,9/4/2002,sodium,150
C57BL/6J,m,452431,11,9/13/2002,pctFat,19.2
C57BL/6J,m,452431,11,9/13/2002,BMD,0.0462
C57BL/6J,m,452431,11,9/13/2002,LTM,16.2
C57BL/6J,m,452431,11,9/13/2002,bodylength,8.5
C57BL/6J,m,452431,11,9/13/2002,bodyweight,22.1
C57BL/6J,m,452431,11,9/13/2002,TTM,20.1
C57BL/6J,m,452431,11,9/19/2002,BUN,26
C57BL/6J,m,452431,11,9/19/2002,CHOL,106
C57BL/6J,m,452431,11,9/19/2002,GLU,152
C57BL/6J,m,452431,11,9/19/2002,HDLD,81.8
C57BL/6J,m,452431,11,9/19/2002,NEFA,2.36
C57BL/6J,m,452431,11,9/19/2002,T4,5.8
C57BL/6J,m,452431,11,9/19/2002,TBIL,0.47
C57BL/6J,m,452431,11,9/19/2002,TG,176
C57BL/6J,m,452433,10,9/5/2002,pctEOS,1.7
C57BL/6J,m,452433,10,9/5/2002,HCT,49.6
C57BL/6J,m,452433,10,9/5/2002,HDW,1.91
C57BL/6J,m,452433,10,9/5/2002,pctLYMP,91.3
C57BL/6J,m,452433,10,9/5/2002,MCH,15.8
C57BL/6J,m,452433,10,9/5/2002,MCHC,33.2
C57BL/6J,m,452433,10,9/5/2002,MCV,47.5
C57BL/6J,m,452433,10,9/5/2002,pctMONO,1.1
C57BL/6J,m,452433,10,9/5/2002,MPV,5.4
C57BL/6J,m,452433,10,9/5/2002,pctNEUT,4.5
C57BL/6J,m,452433,10,9/5/2002,PLT,1086
C57BL/6J,m,452433,10,9/5/2002,RBC,10.4
C57BL/6J,m,452433,10,9/5/2002,RDW,14
C57BL/6J,m,452433,10,9/5/2002,pct Retic,4.8
C57BL/6J,m,452433,10,9/5/2002,WBC,11.7
C57BL/6J,m,452433,10,9/5/2002,mHGB,16.5
C57BL/6J,m,452433,11,9/13/2002,pctFat,18.3
C57BL/6J,m,452433,11,9/13/2002,BMD,0.0499
C57BL/6J,m,452433,11,9/13/2002,LTM,20.3
C57BL/6J,m,452433,11,9/13/2002,bodylength,9
C57BL/6J,m,452433,11,9/13/2002,bodyweight,27
C57BL/6J,m,452433,11,9/13/2002,TTM,24.8
C57BL/6J,m,452433,11,9/19/2002,BUN,30
C57BL/6J,m,452433,11,9/19/2002,CHOL,87
C57BL/6J,m,452433,11,9/19/2002,GLU,212
C57BL/6J,m,452433,11,9/19/2002,HDLD,75.2
C57BL/6J,m,452433,11,9/19/2002,NEFA,1.86
C57BL/6J,m,452433,11,9/19/2002,T4,6.5
C57BL/6J,m,452433,11,9/19/2002,TBIL,0.37
C57BL/6J,m,452433,11,9/19/2002,TG,79
C57BL/6J,m,452433,9,9/4/2002,carbon dioxide,12.6
C57BL/6J,m,452433,9,9/4/2002,chloride,109
C57BL/6J,m,452433,9,9/4/2002,potassium,9.04
C57BL/6J,m,452433,9,9/4/2002,sodium,151
C57BL/6J,m,452435,10,9/5/2002,pctEOS,1.8
C57BL/6J,m,452435,10,9/5/2002,HCT,46.8
C57BL/6J,m,452435,10,9/5/2002,HDW,1.94
C57BL/6J,m,452435,10,9/5/2002,pctLYMP,91.8
C57BL/6J,m,452435,10,9/5/2002,MCH,15.7
C57BL/6J,m,452435,10,9/5/2002,MCHC,33.7
C57BL/6J,m,452435,10,9/5/2002,MCV,46.4
C57BL/6J,m,452435,10,9/5/2002,pctMONO,1.3
C57BL/6J,m,452435,10,9/5/2002,MPV,5.2
C57BL/6J,m,452435,10,9/5/2002,pctNEUT,4.1
C57BL/6J,m,452435,10,9/5/2002,PLT,1165
C57BL/6J,m,452435,10,9/5/2002,RBC,10.1
C57BL/6J,m,452435,10,9/5/2002,RDW,13.1
C57BL/6J,m,452435,10,9/5/2002,pct Retic,4.9
C57BL/6J,m,452435,10,9/5/2002,WBC,12.9
C57BL/6J,m,452435,10,9/5/2002,mHGB,15.8
C57BL/6J,m,452435,11,9/13/2002,pctFat,16.2
C57BL/6J,m,452435,11,9/13/2002,BMD,0.045
C57BL/6J,m,452435,11,9/13/2002,LTM,17.2
C57BL/6J,m,452435,11,9/13/2002,bodylength,8.7
C57BL/6J,m,452435,11,9/13/2002,bodyweight,22.7
C57BL/6J,m,452435,11,9/13/2002,TTM,20.5
C57BL/6J,m,452435,11,9/19/2002,CHOL,87
C57BL/6J,m,452435,11,9/19/2002,GLU,151
C57BL/6J,m,452435,11,9/19/2002,HDLD,62.4
C57BL/6J,m,452435,11,9/19/2002,NEFA,1.94
C57BL/6J,m,452435,11,9/19/2002,T4,9.2
C57BL/6J,m,452435,11,9/19/2002,TG,189
C57BL/6J,m,452435,9,9/4/2002,carbon dioxide,18.6
C57BL/6J,m,452435,9,9/4/2002,chloride,110
C57BL/6J,m,452435,9,9/4/2002,potassium,8.24
C57BL/6J,m,452435,9,9/4/2002,sodium,147
C57BL/6J,m,453939,10,9/26/2002,carbon dioxide,14.6
C57BL/6J,m,453939,10,9/26/2002,chloride,116
C57BL/6J,m,453939,10,9/26/2002,potassium,6.78
C57BL/6J,m,453939,10,9/26/2002,sodium,144
C57BL/6J,m,453939,11,9/26/2002,pctEOS,1.6
C57BL/6J,m,453939,11,9/26/2002,HCT,47.9
C57BL/6J,m,453939,11,9/26/2002,HDW,1.98
C57BL/6J,m,453939,11,9/26/2002,pctLYMP,87.8
C57BL/6J,m,453939,11,9/26/2002,MCH,15.8
C57BL/6J,m,453939,11,9/26/2002,MCHC,34.4
C57BL/6J,m,453939,11,9/26/2002,MCV,46.1
C57BL/6J,m,453939,11,9/26/2002,pctMONO,1.7
C57BL/6J,m,453939,11,9/26/2002,MPV,5.7
C57BL/6J,m,453939,11,9/26/2002,pctNEUT,8
C57BL/6J,m,453939,11,9/26/2002,PLT,1295
C57BL/6J,m,453939,11,9/26/2002,RBC,10.4
C57BL/6J,m,453939,11,9/26/2002,RDW,13.3
C57BL/6J,m,453939,11,9/26/2002,pct Retic,4.6
C57BL/6J,m,453939,11,9/26/2002,WBC,8.65
C57BL/6J,m,453939,11,9/26/2002,mHGB,16.5
C57BL/6J,m,453939,12,10/16/2002,BUN,24
C57BL/6J,m,453939,12,10/16/2002,CHOL,103
C57BL/6J,m,453939,12,10/16/2002,GLU,237
C57BL/6J,m,453939,12,10/16/2002,HDLD,104
C57BL/6J,m,453939,12,10/16/2002,NEFA,2.48
C57BL/6J,m,453939,12,10/16/2002,T4,6.7
C57BL/6J,m,453939,12,10/16/2002,TBIL,0.24
C57BL/6J,m,453939,12,10/16/2002,TG,92
C57BL/6J,m,453939,12,10/4/2002,pctFat,21.9
C57BL/6J,m,453939,12,10/4/2002,BMD,0.0482
C57BL/6J,m,453939,12,10/4/2002,LTM,18.8
C57BL/6J,m,453939,12,10/4/2002,bodylength,8.8
C57BL/6J,m,453939,12,10/4/2002,bodyweight,26.5
C57BL/6J,m,453939,12,10/4/2002,TTM,24.1
C57BL/6J,m,453941,10,9/26/2002,carbon dioxide,15.8
C57BL/6J,m,453941,10,9/26/2002,chloride,111
C57BL/6J,m,453941,10,9/26/2002,potassium,7.2
C57BL/6J,m,453941,10,9/26/2002,sodium,137
C57BL/6J,m,453941,11,9/26/2002,pctEOS,2.7
C57BL/6J,m,453941,11,9/26/2002,HCT,47.3
C57BL/6J,m,453941,11,9/26/2002,HDW,1.98
C57BL/6J,m,453941,11,9/26/2002,pctLYMP,87.5
C57BL/6J,m,453941,11,9/26/2002,MCH,15.9
C57BL/6J,m,453941,11,9/26/2002,MCHC,34.1
C57BL/6J,m,453941,11,9/26/2002,MCV,46.7
C57BL/6J,m,453941,11,9/26/2002,pctMONO,2.1
C57BL/6J,m,453941,11,9/26/2002,MPV,5.7
C57BL/6J,m,453941,11,9/26/2002,pctNEUT,7
C57BL/6J,m,453941,11,9/26/2002,PLT,1186
C57BL/6J,m,453941,11,9/26/2002,RBC,10.1
C57BL/6J,m,453941,11,9/26/2002,RDW,13.5
C57BL/6J,m,453941,11,9/26/2002,pct Retic,5.4
C57BL/6J,m,453941,11,9/26/2002,WBC,7.23
C57BL/6J,m,453941,11,9/26/2002,mHGB,16.1
C57BL/6J,m,453941,12,10/16/2002,BUN,26
C57BL/6J,m,453941,12,10/16/2002,CHOL,106
C57BL/6J,m,453941,12,10/16/2002,GLU,236
C57BL/6J,m,453941,12,10/16/2002,HDLD,110
C57BL/6J,m,453941,12,10/16/2002,NEFA,2.26
C57BL/6J,m,453941,12,10/16/2002,T4,4.4
C57BL/6J,m,453941,12,10/16/2002,TBIL,0.26
C57BL/6J,m,453941,12,10/16/2002,TG,81
C57BL/6J,m,453941,12,10/4/2002,pctFat,20.8
C57BL/6J,m,453941,12,10/4/2002,BMD,0.0492
C57BL/6J,m,453941,12,10/4/2002,LTM,19.9
C57BL/6J,m,453941,12,10/4/2002,bodylength,9
C57BL/6J,m,453941,12,10/4/2002,bodyweight,27.1
C57BL/6J,m,453941,12,10/4/2002,TTM,25.1
C57BL/6J,m,453943,10,9/26/2002,carbon dioxide,17
C57BL/6J,m,453943,10,9/26/2002,chloride,112
C57BL/6J,m,453943,10,9/26/2002,potassium,7.28
C57BL/6J,m,453943,10,9/26/2002,sodium,141
C57BL/6J,m,453943,11,9/26/2002,pctEOS,2.1
C57BL/6J,m,453943,11,9/26/2002,HCT,37.6
C57BL/6J,m,453943,11,9/26/2002,HDW,2.97
C57BL/6J,m,453943,11,9/26/2002,pctLYMP,58
C57BL/6J,m,453943,11,9/26/2002,MCH,13.9
C57BL/6J,m,453943,11,9/26/2002,MCHC,32.5
C57BL/6J,m,453943,11,9/26/2002,MCV,42.8
C57BL/6J,m,453943,11,9/26/2002,pctMONO,2.3
C57BL/6J,m,453943,11,9/26/2002,MPV,4.9
C57BL/6J,m,453943,11,9/26/2002,pctNEUT,34.6
C57BL/6J,m,453943,11,9/26/2002,PLT,1495
C57BL/6J,m,453943,11,9/26/2002,RBC,8.78
C57BL/6J,m,453943,11,9/26/2002,RDW,16.8
C57BL/6J,m,453943,11,9/26/2002,pct Retic,8.7
C57BL/6J,m,453943,11,9/26/2002,WBC,13.7
C57BL/6J,m,453943,11,9/26/2002,mHGB,12.2
C57BL/6J,m,453943,12,10/16/2002,BUN,21
C57BL/6J,m,453943,12,10/16/2002,CHOL,90
C57BL/6J,m,453943,12,10/16/2002,GLU,248
C57BL/6J,m,453943,12,10/16/2002,HDLD,86.1
C57BL/6J,m,453943,12,10/16/2002,NEFA,1.81
C57BL/6J,m,453943,12,10/16/2002,T4,4.7
C57BL/6J,m,453943,12,10/16/2002,TBIL,0.43
C57BL/6J,m,453943,12,10/16/2002,TG,83
C57BL/6J,m,453943,12,10/4/2002,pctFat,15.7
C57BL/6J,m,453943,12,10/4/2002,BMD,0.0457
C57BL/6J,m,453943,12,10/4/2002,LTM,19.9
C57BL/6J,m,453943,12,10/4/2002,bodylength,9
C57BL/6J,m,453943,12,10/4/2002,bodyweight,25.5
C57BL/6J,m,453943,12,10/4/2002,TTM,23.6
C57BL/6J,m,453945,10,9/26/2002,carbon dioxide,10
C57BL/6J,m,453945,10,9/26/2002,chloride,114
C57BL/6J,m,453945,10,9/26/2002,potassium,7.06
C57BL/6J,m,453945,10,9/26/2002,sodium,145
C57BL/6J,m,453945,11,9/26/2002,pctEOS,2.4
C57BL/6J,m,453945,11,9/26/2002,HCT,47.7
C57BL/6J,m,453945,11,9/26/2002,HDW,2.05
C57BL/6J,m,453945,11,9/26/2002,pctLYMP,87.8
C57BL/6J,m,453945,11,9/26/2002,MCH,16
C57BL/6J,m,453945,11,9/26/2002,MCHC,33.6
C57BL/6J,m,453945,11,9/26/2002,MCV,47.7
C57BL/6J,m,453945,11,9/26/2002,pctMONO,1.6
C57BL/6J,m,453945,11,9/26/2002,MPV,5.5
C57BL/6J,m,453945,11,9/26/2002,pctNEUT,7.3
C57BL/6J,m,453945,11,9/26/2002,PLT,1052
C57BL/6J,m,453945,11,9/26/2002,RBC,10
C57BL/6J,m,453945,11,9/26/2002,RDW,13.9
C57BL/6J,m,453945,11,9/26/2002,pct Retic,6.1
C57BL/6J,m,453945,11,9/26/2002,WBC,9.14
C57BL/6J,m,453945,11,9/26/2002,mHGB,16
C57BL/6J,m,453945,12,10/23/2002,CHOL,102
C57BL/6J,m,453945,12,10/23/2002,GLU,232
C57BL/6J,m,453945,12,10/23/2002,HDLD,104
C57BL/6J,m,453945,12,10/23/2002,NEFA,1.96
C57BL/6J,m,453945,12,10/23/2002,T4,6.1
C57BL/6J,m,453945,12,10/23/2002,TG,75
C57BL/6J,m,453945,12,10/4/2002,pctFat,20.8
C57BL/6J,m,453945,12,10/4/2002,BMD,0.05
C57BL/6J,m,453945,12,10/4/2002,LTM,19.6
C57BL/6J,m,453945,12,10/4/2002,bodylength,8.9
C57BL/6J,m,453945,12,10/4/2002,bodyweight,26.9
C57BL/6J,m,453945,12,10/4/2002,TTM,24.7
C57BL/6J,m,455557,10,10/19/2002,carbon dioxide,15.9
C57BL/6J,m,455557,10,10/19/2002,chloride,113
C57BL/6J,m,455557,10,10/19/2002,potassium,7.29
C57BL/6J,m,455557,10,10/19/2002,sodium,150
C57BL/6J,m,455559,10,10/19/2002,carbon dioxide,12.7
C57BL/6J,m,455559,10,10/19/2002,chloride,115
C57BL/6J,m,455559,10,10/19/2002,potassium,8.37
C57BL/6J,m,455559,10,10/19/2002,sodium,152
C57BL/6J,m,455559,11,10/18/2002,pctEOS,4.5
C57BL/6J,m,455559,11,10/18/2002,HCT,50.3
C57BL/6J,m,455559,11,10/18/2002,HDW,2.21
C57BL/6J,m,455559,11,10/18/2002,pctLYMP,60.9
C57BL/6J,m,455559,11,10/18/2002,MCH,15.4
C57BL/6J,m,455559,11,10/18/2002,MCHC,31.9
C57BL/6J,m,455559,11,10/18/2002,MCV,48.3
C57BL/6J,m,455559,11,10/18/2002,pctMONO,4
C57BL/6J,m,455559,11,10/18/2002,MPV,5.4
C57BL/6J,m,455559,11,10/18/2002,pctNEUT,29.8
C57BL/6J,m,455559,11,10/18/2002,PLT,1083
C57BL/6J,m,455559,11,10/18/2002,RBC,10.4
C57BL/6J,m,455559,11,10/18/2002,RDW,14.6
C57BL/6J,m,455559,11,10/18/2002,pct Retic,8.1
C57BL/6J,m,455559,11,10/18/2002,WBC,4.93
C57BL/6J,m,455559,11,10/18/2002,mHGB,16
C57BL/6J,m,455559,12,10/25/2002,pctFat,17.4
C57BL/6J,m,455559,12,10/25/2002,BMD,0.0482
C57BL/6J,m,455559,12,10/25/2002,LTM,21.4
C57BL/6J,m,455559,12,10/25/2002,bodylength,9
C57BL/6J,m,455559,12,10/25/2002,bodyweight,28
C57BL/6J,m,455559,12,10/25/2002,TTM,25.9
C57BL/6J,m,455559,12,10/30/2002,BUN,20
C57BL/6J,m,455559,12,10/30/2002,CHOL,92
C57BL/6J,m,455559,12,10/30/2002,GLU,210
C57BL/6J,m,455559,12,10/30/2002,HDLD,90.8
C57BL/6J,m,455559,12,10/30/2002,NEFA,1.8
C57BL/6J,m,455559,12,10/30/2002,T4,5.3
C57BL/6J,m,455559,12,10/30/2002,TBIL,0.48
C57BL/6J,m,455559,12,10/30/2002,TG,81
C57BL/6J,m,455561,10,10/19/2002,carbon dioxide,12.5
C57BL/6J,m,455561,10,10/19/2002,chloride,116
C57BL/6J,m,455561,10,10/19/2002,potassium,8.63
C57BL/6J,m,455561,10,10/19/2002,sodium,154
C57BL/6J,m,455561,11,10/18/2002,pctEOS,15.3
C57BL/6J,m,455561,11,10/18/2002,HCT,55.6
C57BL/6J,m,455561,11,10/18/2002,HDW,1.77
C57BL/6J,m,455561,11,10/18/2002,pctLYMP,72.1
C57BL/6J,m,455561,11,10/18/2002,MCH,15.9
C57BL/6J,m,455561,11,10/18/2002,MCHC,29.7
C57BL/6J,m,455561,11,10/18/2002,MCV,53.6
C57BL/6J,m,455561,11,10/18/2002,pctMONO,2.4
C57BL/6J,m,455561,11,10/18/2002,MPV,5.3
C57BL/6J,m,455561,11,10/18/2002,pctNEUT,9.6
C57BL/6J,m,455561,11,10/18/2002,PLT,439
C57BL/6J,m,455561,11,10/18/2002,RBC,10.4
C57BL/6J,m,455561,11,10/18/2002,RDW,14.3
C57BL/6J,m,455561,11,10/18/2002,pct Retic,3.7
C57BL/6J,m,455561,11,10/18/2002,WBC,6.8
