strain,sex,animal_id,sodium,potassium,chloride,calcium,anion_gap,carbon_dioxide,GLU,GLU_fast,BUN,creatinine,WBC,LYM,pct_LYM,MONO,pct_MONO,GRA,pct_GRA,pct_EOS,RBC,MCV,RDW,MCH,MCHC,hemoglobin,hematocrit,platelets,MPV,testes_wt,litter_size,age_first_litter,duration_to_litter,distance3_OFT,distance10_OFT,transitions_OFT,center1_OFT,center10_OFT,distance_center_OFT,pct_center_OFT,latency_periphery_OFT,duration_periphery_OFT,immobile_OFT,fecal_boli_OFT,urination_OFT,duration_light_LD,distance_light_LD,pct_light_LD,latency_dark_LD,transitions_LD,fecal_boli_LD,urination_LD,capture_score,hold_score,wildness_score,tail_clip,hot_plate,pct_sleep_daily,pct_sleep_dark,pct_daily_deprivation,pct_dark_deprivation,act_dark_deprivation,body_weight,body_length,tail_length,gonad_fat_wt,bone_circumference,brain_wt,heart_wt,kidneyL_length,kidneyR_length,kidney_vol,kidneyL_wt,kidneyR_wt,kidney_both_wt,spleen_wt
PreCCF0518/Ornl,m,6914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,91,69,791.95,1557.42,35,5,0.67,,6.74,0,9.41,,7,0,8.71,1072.51,87.08,91.89,8,10,1,0,0,0,35.88,6.3,,,,,,26.23,12,9.8,0.229,4.7875,,0.142,,,,0.196,0.195,0.391,0.04
PreCCF0522/Ornl,f,6915,,,,,,,,75,,,,,,,,,,,,,,,,,,,,,5,85,60,,,,,,,,,,,,,,,,,,,,0,0,0,60,4.545,34.99,11.60,25.67,9.66,2.43,19.42,,8.7,0.28,,,0.133,,,,0.103,,,
PreCCF0522/Ornl,f,7590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.9,,,,,,,,,,,,,
PreCCF0522/Ornl,f,7591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,102,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.3,,,,,,,,,,,,,
PreCCF0522/Ornl,f,7593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.7,,,,,,,,,,,,,
PreCCF0522/Ornl,f,8065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7,,,,,,,,,,,,,
PreCCF0522/Ornl,m,6916,,,,,,,,77,,,,,,,,,,,,,,,,,,,,,5,85,60,,,,,,,,,,,,,,,,,,,,0,0,0,5.76,6.985,44.05,31.69,46.82,45.42,2.27,21.9,,9,0.531,,,0.183,,,,0.186,,,
PreCCF0522/Ornl,m,7592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,102,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,
PreCCF0522/Ornl,m,7594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,
PreCCF0538/Ornl,f,6917,,,,,,,,84,,,,,,,,,,,,,,,,,,,,,4,94,73,,,,,,,,,,,,,,,,,,,,0,4,4,52.53,9.98,42.28,26.68,33.09,27.19,6.12,22.54,,7.6,0.388,,,0.196,,,,0.152,,,
PreCCF0538/Ornl,f,7595,,,,,,,,55,,,,,,,,,,,,,,,,,,,,,5,64,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.8,9.5,,0.05,,,0.174,,,,0.136,0.139,0.275,0.27
PreCCF0538/Ornl,f,8066,151,7,117,1.24,21,21,113,,16,0.2,13.25,4.9,37,1.3,10.5,7.1,52.5,18.6,11.14,48,12.95,14.25,29.77,15.88,53.33,267,5.87,,4,69,47,1651.02,5048.01,66,18.15,2.76,2.64,27.64,0,6.25,2,8,0,2.26,792.61,22.6,7.01,12,4,0,0,0,0,60,5.92,22.99,13.92,23.33,16.12,-5.79,27.9,11,8.4,1.299,5.373,0.356,0.282,,,,0.185,0.19,0.375,0.114
PreCCF0538/Ornl,f,8069,,,,,,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.56,9.2,7.3,0.314,,,0.107,,,,0.088,,,0.023
PreCCF0538/Ornl,m,6918,,,,,,,,67,,,,,,,,,,,,,,,,,,,,,4,94,73,,,,,,,,,,,,,,,,,,,,0,0,0,60,11.87,40.29,27.14,33.72,29.31,11.43,24.06,,9.1,0.656,,,0.183,,,,0.192,,,
PreCCF0538/Ornl,m,7596,146,6.1,114,1.19,12,27,120,,22,0.2,9.44,3.8,41.1,1.3,14.4,4.3,44.5,6.7,11.83,49,13.71,14.41,29.41,17.04,57.96,738,5.02,,5,64,34,1051.82,3626.15,69,45.25,2.78,5.34,27.85,13.68,6.91,0.53,0,1,0.88,1279.8,8.82,44.31,12,1,1,0,1,1,49.68,6.635,30.64,18.91,21.76,17.39,-5.57,23.02,10.5,8,0.177,5.033,0.43,0.179,,,,0.176,0.172,0.348,0.06
PreCCF0538/Ornl,m,8067,147,6.2,115,1.18,12,26,136,,21,0.2,11.36,6,53.7,1.4,12.5,4,33.8,5.3,10.47,51,13,14.75,29.17,15.45,52.98,594,4.98,,4,69,47,1179.14,3304.76,76,15.55,2.79,3.74,27.87,3,7.02,3.54,7,0,4.28,1739.48,42.78,0,14,6,1,0,0,0,3.13,7.425,28.83,11.16,21.24,9.01,-3.07,21.91,10.5,8,0.341,4.636,0.35,0.162,,,,0.144,0.144,0.288,0.067
PreCCF0538/Ornl,m,8068,,,,,,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.2,,8,0.203,,,0.172,,,,0.101,,,0.036
PreCCF0546/Ornl,f,6919,,,,,,,,85,,,,,,,,,,,,,,,,,,,,,5,77,45,,,,,,,,,,,,,,,,,,,,0,1,1,,11.29,33.09,17.59,,,,19.61,,8.5,,,,0.176,,,,0.138,,,
PreCCF0546/Ornl,f,7597,,,,,,,,75,,,,,,,,,,,,,,,,,,,,,5,65,43,,,,,,,,,,,,,,,,,,,,0,0,0,8.31,5.645,43.16,42.25,45.54,42.73,5.02,20.46,10.1,9,0.218,,,0.11,8.97,9.37,,0.133,0.148,0.281,
PreCCF0546/Ornl,f,8070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,211,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PreCCF0546/Ornl,f,8071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4,,,,,,,,,,,,,
PreCCF0546/Ornl,m,6920,,,,,,,,72,,,,,,,,,,,,,,,,,,,,,5,77,45,,,,,,,,,,,,,,,,,,,,0,1,1,17.37,12.055,42.66,26.80,36.17,28.54,4.19,27.9,,9,0.564,,,0.156,,,,0.188,,,
PreCCF0546/Ornl,m,7598,,,,,,,,116,,,,,,,,,,,,,,,,,,,,,5,65,43,,,,,,,,,,,,,,,,,,,,0,1,1,60,6.57,48.37,35.45,28.59,11.64,6.56,21.09,10.5,9.2,0.269,,,0.13,11.4,,,0.22,,,
PreCCF0549/Ornl,f,6921,,,,,,,,47,,,,,,,,,,,,,,,,,,,,,3,69,43,,,,,,,,,,,,,,,,,,,,0,0,0,13.42,5.21,,,,,,21.5,,8.7,0.068,,,0.125,,,,0.181,,,
PreCCF0549/Ornl,f,7599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,149,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PreCCF0549/Ornl,f,8073,,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.29,8.5,6.9,0.039,,,0.076,,,,0.086,,,0.037
PreCCF0549/Ornl,m,6922,,,,,,,,65,,,,,,,,,,,,,,,,,,,,,3,69,43,,,,,,,,,,,,,,,,,,,,0,1,1,21.75,5.315,36.64,13.23,19.16,9.56,9.98,18.91,,9,0.139,,,0.103,,,,0.155,,,
PreCCF0549/Ornl,m,8072,,,,,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.65,9,7.5,0.158,,,0.109,,,,0.145,,,0.092
PreCCF0550/Ornl,m,8074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.3,,,,,,,,,,,,,
PreCCF0550/Ornl,m,8075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,
PreCCF0555/Ornl,f,6923,147,7.6,121,1.17,13,21,140,,21,0.2,13.75,5.8,42.5,1.4,10.8,6.5,46.7,17.3,8.75,47,12.63,14.46,31.01,12.64,40.78,463,5.56,,2,157,136,344.08,1556.08,115,32.04,6.26,2.03,62.56,0,3.26,0,6,1,5.85,1650.73,58.5,73,11,8,0,0,1,1,9.8,2.945,36.15,20.81,32.29,28.28,-5.57,39.62,10.3,9.8,1.722,5.3155,0.51,0.33,,,,0.247,0.248,0.495,0.114
PreCCF0555/Ornl,f,7600,146,7.5,119,1.34,14,21,166,,22,0.2,8.84,5.3,60.4,1,12.4,2.5,27.2,4.1,10.23,47,13.25,13.94,29.81,14.26,47.83,652,5.19,,4,113,91,1870.4,4308.29,82,28.5,4.9,4.03,49,0,4.65,0.53,3,0,3.69,1297.63,36.95,4.94,12,0,,0,1,1,60,3.295,32.11,11.19,20.73,9.31,-6.40,30.39,11,9.5,0.695,4.703,0.44,0.162,,,,0.173,0.163,0.336,0.103
PreCCF0555/Ornl,f,7601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,128,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PreCCF0555/Ornl,f,8476,148,6.7,122,1.07,18,16,163,127,21,0.3,7.91,4.3,54.5,0.9,11.8,2.7,33.7,9.1,11.58,47,13.73,14.07,29.92,16.3,54.47,391,5.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.75,9.5,8.6,0.444,,,0.109,,,,0.119,0.098,0.217,0.041
PreCCF0555/Ornl,f,8478,,,,,,,,102,,,,,,,,,,,,,,,,,,,,,,,,1281.79,3216.07,68,22.73,1.8,7.16,17.98,4.13,8.2,0,4,0,2.34,729.96,23.4,48.31,7,2,0,1,1,2,3.08,,,,,,,14.4,8.5,8.1,0.153,,,0.1,,,,0.084,0.084,0.168,0.04
PreCCF0555/Ornl,m,6924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,157,136,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,41.16,,,,,,,,,,,,,
PreCCF0555/Ornl,m,7602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,128,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PreCCF0555/Ornl,m,7603,147,7.3,122,1.22,15,19,166,,23,0.2,10.84,4.9,45.3,1.1,10.3,4.8,44.4,19,9.05,46,13.11,16.37,35.22,14.82,42.07,320,5.87,,4,113,91,1667.06,4049.92,97,28.63,4.67,1.84,46.75,2.27,4.95,0,4,0,5.96,3170.63,59.57,40.04,19,1,1,0,1,1,60,5.29,32.05,13.02,24.75,11.14,-5.74,35.9,11,9.5,1.19,4.9365,0.434,0.209,,,,0.259,0.256,0.515,0.093
PreCCF0555/Ornl,m,8076,,,,,,,,141,,,,,,,,,,,,,,,,,,,,0.124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.56,10.5,9,0.629,,,0.159,,,,0.21,,,0.055
PreCCF0555/Ornl,m,8077,146,6.9,123,1.23,13,18,243,,20,0.2,,,,,,,,,,,,,,,,,,,3,119,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PreCCF0559/Ornl,f,6925,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,5,120,96,,,,,,,,,,,,,,,,,,,,0,0,0,28.99,3.335,26.76,22.61,,,,21.34,,8.5,0.047,,,0.127,,,,0.133,,,
PreCCF0559/Ornl,f,7604,,,,,,,,39,,,,,,,,,,,,,,,,,,,,,5,84,60,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,18.88,10.1,8.5,0,,,0.123,10.4,9.36,,0.181,0.159,0.34,0.04
PreCCF0559/Ornl,f,8078,145,6.9,113,1.24,10,29,132,,26,0.3,6.5,2.8,44.2,0.7,12.1,3,43.7,3.5,12.38,46,15.07,13.56,29.54,16.79,56.84,819,5.94,,2,77,54,1022.01,3154.67,122,25.56,3.77,2.39,37.67,0,5.84,0.13,0,0,4.4,1900.65,44,0,25,0,0,0,1,1,43.08,3.45,29.21,14.48,15.87,8.96,-4.07,25.8,10.5,8.5,0.083,4.711,0.44,0.183,,,,0.163,0.148,0.311,0.17
PreCCF0559/Ornl,f,8479,,,,,,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.32,10,9,0.042,,,0.115,,,,0.111,,,0.074
PreCCF0559/Ornl,m,6926,,,,,,,,69,,,,,,,,,,,,,,,,,,,,,5,120,96,,,,,,,,,,,,,,,,,,,,0,1,1,60,7.83,33.09,10.79,32.97,20.62,2.98,25.02,,9.2,0.042,,,0.175,,,,0.18,,,
PreCCF0559/Ornl,m,7605,,,,,,,,82,,,,,,,,,,,,,,,,,,,,,5,84,60,1435.9,4540.12,102,32.71,3.69,2.61,36.89,14.88,5.22,0.4,,,4.66,2267.41,46.61,14.08,25,,,0,0,0,14.87,4.555,44.80,43.98,34.99,34.83,1.79,24.38,10.5,9.5,0.97,,,0.134,9.35,9.8,,0.148,0.14,0.288,0.64
PreCCF0559/Ornl,m,8079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,77,54,1142.01,3005.87,46,44.78,3.58,5.37,35.76,13.08,5.34,0.066734,3,0,3.03,1042.65,30.34,14.88,14,3,0,0,1,1,20.84,6.455,34.03,23.69,26.65,19.91,-5.55,,,,,,,,,,,,,,
PreCCF0559/Ornl,m,8480,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.35,9.7,9.2,0.069,,,0.133,,,,0.15,,,0.052
PreCCF0600/Ornl,f,6927,,,,,,,,61,,,,,,,,,,,,,,,,,,,,,3,81,55,,,,,,,,,,,,,,,,,,,,0,0,0,,2.75,45.17,26.07,,,,32.77,,9.3,,,,0.317,,,,0.257,,,
PreCCF0600/Ornl,f,7606,145,6,111,1.2,14,27,148,,13,0.2,5.43,2.6,48.9,0.5,10.8,2.3,40.3,10.2,10.97,45,15.46,13.92,30.93,15.28,49.4,308,6.03,,7,66,44,930.67,3923.09,92,52.52,3.35,6.04,33.46,53.65,5.54,0.333665,0,0,,,,0,,0,0,0,0,0,60,3.92,38.69,23.63,27.45,13.64,2.45,32.7,12.5,9.5,0.346,5.59,0.52,0.177,,,,0.289,0.273,0.562,0.232
PreCCF0600/Ornl,m,6928,,,,,,,,86,,,,,,,,,,,,,,,,,,,,,3,81,55,,,,,,,,,,,,,,,,,,,,0,0,0,60,4.72,59.41,50.18,39.78,34.08,6.71,28.97,,9.5,0.267,,,0.217,,,,0.242,,,
PreCCF0610/Ornl,f,6929,,,,,,,,85,,,,,,,,,,,,,,,,,,,,,8,61,40,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,25.66,,10,,,,0.273,,,,,,,
PreCCF0610/Ornl,m,6930,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,8,61,40,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,25.79,,9.5,0.341,,,0.17,,,,0.193,,,
PreCCF0611/Ornl,f,6931,,,,,,,,97,,,,,,,,,,,,,,,,,,,,,4,67,38,,,,,,,,,,,,,,,,,,,,0,1,1,,7.43,41.65,27.02,35.16,38.17,0.31,27.31,,8.7,0.416,,,0.209,,,,0.162,,,
PreCCF0611/Ornl,f,7607,145,6.8,115,1.14,13,26,154,,11,0.2,11.14,5.4,48.7,1.1,10.4,4.6,40.9,8,11.44,45,14.37,13.92,30.97,15.92,51.41,490,6.21,,3,136,111,1078.35,3099.27,39,24.43,2.56,10.31,25.56,10.74,6.26,0.33,8,1,,,,30,19,0,0,0,0,0,24.16,4.79,27.82,12.87,15.00,8.64,-5.07,24.75,11,9,,5.587,0.44,0.146,,,,0.151,0.169,0.32,0.11
PreCCF0611/Ornl,f,7609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,81,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PreCCF0611/Ornl,m,6932,,,,,,,,200,,,,,,,,,,,,,,,,,,,,,4,67,38,,,,,,,,,,,,,,,,,,,,0,1,1,46.49,4.75,43.39,26.50,38.08,33.12,9.20,37.84,,8.9,1.259,,,0.267,,,,0.187,,,
PreCCF0611/Ornl,m,7608,146,5.4,,1.1,,30,217,,,0.3,11.71,4.2,36.4,1.1,9.5,6.4,54.1,20.4,12.37,42,14.65,13.01,30.93,16.1,52.03,559,5.71,,3,136,111,509.8,981.33,8,3.8,0.23,16.98,2.31,2.87,9.51,10.8108,9,0,0.96,552.91,9.63,0,7,0,2,0,1,1,60,5.835,44.35,31.52,24.77,17.92,-4.05,35.3,12,9.8,0.309,6.063,0.44,0.266,,,,0.219,0.226,0.445,0.072
PreCCF0615/Ornl,f,6933,,,,,,,,74,,,,,,,,,,,,,,,,,,,,,2,66,45,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,21.95,,9.5,,,,0.158,,,,,,,
PreCCF0615/Ornl,f,7610,,,,,,,,96,,,,,,,,,,,,,,,,,,,,,4,100,75,,,,,,,,,,,,,,,,,,,,0,0,0,60,6.265,40.07,21.05,31.70,21.75,11.22,17.66,10.5,10,0.054,,,0.157,8.8,8.95,,0.103,0.139,0.242,
PreCCF0615/Ornl,m,6934,,,,,,,,77,,,,,,,,,,,,,,,,,,,,,2,66,45,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,28.75,,10,1.677,,,0.213,,,,0.2,,,
PreCCF0615/Ornl,m,7611,,,,,,,,127,,,,,,,,,,,,,,,,,,,,,4,100,75,,,,,,,,,,,,,,,,,,,,1,0,1,27.77,5.38,41.94,21.47,37.17,26.90,1.35,34.25,11,9.5,3.3,,,0.193,10.7,10.7,400,0.204,0.226,0.43,
PreCCF0618/Ornl,f,6935,,,,,,,,95,,,,,,,,,,,,,,,,,,,,,5,65,42,,,,,,,,,,,,,,,,,,,,0,1,1,53.26,3.155,,,,,,24.7,,9.5,1.2,,,0.187,,,,0.123,,,
PreCCF0618/Ornl,f,7612,,,,,,,,47,,,,,,,,,,,,,,,,,,,,,3,67,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.4,9.8,9,0,,,0.206,,,,0.206,0.211,0.417,0.395
PreCCF0618/Ornl,f,8089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,188,162,452.61,1158.2,26,27.77,2.22,13.59,22.24,0,7.78,0,8,0,2.43,299.83,24.31,0,2,4,1,0,0,0,9.48,4.315,,,,,,22.2,9.6,7.6,0.871,4.248,0.445,0.152,,,,0.128,0.101,0.229,0.08
PreCCF0618/Ornl,m,6936,,,,,,,,129,,,,,,,,,,,,,,,,,,,,,5,65,42,,,,,,,,,,,,,,,,,,,,0,1,1,23.15,7.34,35.12,11.34,35.28,22.45,11.47,24.28,,9.2,0.955,,,0.132,,,,0.13,,,
PreCCF0618/Ornl,m,7613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,67,43,1654.93,4895.46,112,32.87,4.09,3.22,40.91,0,5.91,0,8,0,,,,,,,,0,0,0,36.37,5.61,52.58,45.04,47.20,54.35,-6.32,27.8,10.5,9.2,0.148,5.345,0.44,0.15,,,,0.195,0.212,0.407,0.057
PreCCF0618/Ornl,m,8090,147,5.8,114,1.17,13,27,162,,30,0.3,14.34,6.6,46.6,1.5,10.9,6.2,42.5,4.4,11.83,46,12.55,13.83,30.22,16.36,54.12,377,6.27,,1,188,162,1657.94,5161.29,115,8.27,3.05,4.67,30.51,0,6.95,0,12,1,,,,,,,,0,0,0,19.75,3.13,47.83,39.96,33.23,37.35,-3.32,23.3,9.2,7.5,0.329,4.78,0.379,0.168,,,,0.134,0.153,0.287,0.064
PreCCF0618/Ornl,m,8091,,,,,,,,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.57,9.2,8.2,0.185,,,0.09,,,,0.115,,,0.039
PreCCF0624/Ornl,f,6937,,,,,,,,104,,,,,,,,,,,,,,,,,,,,,6,83,58,,,,,,,,,,,,,,,,,,,,0,0,0,60,16.22,,,,,,31.36,,8.1,1.42,,,0.196,,,,0.143,,,
PreCCF0624/Ornl,m,6938,,,,,,,,72,,,,,,,,,,,,,,,,,,,,,7,112,87,,,,,,,,,,,,,,,,,,,,0,0,0,60,,41.34,19.11,28.51,9.85,6.34,29.27,,8.1,0.387,,,0.186,,,,0.212,,,
PreCCF0638/Ornl,f,7614,148,6.7,112,1.26,15,29,120,,16,0.3,10.9,4.4,40.8,1.1,10.1,5.4,49.1,15.2,10.21,49,13.86,14.61,30.08,14.93,49.62,286,6.31,,,,,1270.78,3496.96,43,8.22,1.14,10.39,11.36,0,8.86,0.67,0,0,,,,,,,,0,0,0,28.43,3.965,45.70,22.67,35.58,21.03,-3.82,26.3,10.3,8.3,0.335,4.7535,0.407,0.141,,,,0.211,0.219,0.43,0.477
PreCCF0639/Ornl,f,6939,,,,,,,,78,,,,,,,,,,,,,,,,,,,,,3,111,81,,,,,,,,,,,,,,,,,,,,0,1,1,55.02,6.115,41.68,16.68,24.30,16.09,2.64,28.28,,10,1.049,,,0.138,,,,0.199,,,
PreCCF0639/Ornl,m,6940,,,,,,,,133,,,,,,,,,,,,,,,,,,,,,3,111,81,,,,,,,,,,,,,,,,,,,,0,0,0,21.87,9.425,46.60,30.50,42.37,34.29,4.32,32.46,,9.5,1.177,,,0.158,,,,0.229,,,
PreCCF0652/Ornl,f,6941,,,,,,,,61,,,,,,,,,,,,,,,,,,,,,5,61,36,,,,,,,,,,,,,,,,,,,,0,0,0,60,5.975,,,,,,27.95,,9.8,0.831,,,0.187,,,,0.185,,,
PreCCF0652/Ornl,f,7615,145,5.8,115,1.11,14,23,99,,21,0.2,14.51,5.3,36.8,2.1,15,7.1,48.2,2.4,12,44,13.81,12.55,28.82,15.05,52.23,881,4.95,,4,71,44,823.99,3056.63,55,9.14,1.15,5.48,11.52,0,8.74,0,0,0,3.22,1412.58,32.15,39.24,14,2,0,0,0,0,39.67,7.015,33.11,15.58,16.28,9.60,-4.57,20.04,11,9.5,0.035,5.501,0.41,0.116,,,,0.123,0.126,0.249,0.067
PreCCF0652/Ornl,f,8482,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.92,10,8.2,0.047,,,0.113,,,,0.106,,,0.058
PreCCF0652/Ornl,m,6942,,,,,,,,57,,,,,,,,,,,,,,,,,,,,,5,61,36,,,,,,,,,,,,,,,,,,,,0,0,0,60,8.025,,,,,,30.9,,9.6,1.005,,,0.206,,,,0.244,,,
PreCCF0652/Ornl,m,7616,144,6.7,119,1.05,13,20,194,,23,0.2,10.09,4.4,43.8,1.1,11.1,4.6,45.1,16.4,11.79,46,12.67,13.83,30.03,16.31,54.31,346,5.46,,4,71,44,1338.25,3534.3,88,15.02,2.96,3.53,29.63,0.53,5.83,0.066734,4,0,3.48,1069.34,34.78,0,5,2,2,0,1,1,60,6.59,36.84,17.03,27.22,12.35,-4.05,36.64,12.5,9.6,1.41,5.94,0.45,0.224,,,,0.241,0.243,0.484,0.08
PreCCF0652/Ornl,m,8484,147,7.6,122,1.13,21,12,190,85,24,0.2,7.16,4.4,61.9,1,14.3,1.8,23.8,1.1,12.23,46,12.45,13.94,30.3,17.05,56.27,723,4.93,0.131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.14,9.2,8.5,0.565,,,0.195,,,,0.167,,,0.054
PreCCF0655/Ornl,f,6943,,,,,,,,72,,,,,,,,,,,,,,,,,,,,,8,71,46,,,,,,,,,,,,,,,,,,,,0,1,1,60,4.615,,,,,,22.4,,7.8,1.568,,,0.115,,,,0.147,,,
PreCCF0655/Ornl,m,6944,,,,,,,,115,,,,,,,,,,,,,,,,,,,,,8,71,46,,,,,,,,,,,,,,,,,,,,0,1,1,60,4.805,55.69,47.50,49.32,43.41,2.85,23.63,,8.7,0.652,,,0.118,,,,0.179,,,
PreCCF0666/Ornl,f,6948,,,,,,,,138,,,,,,,,,,,,,,,,,,,,,1,65,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.34,,10,0.905,,,0.15,,,,0.2,,,
PreCCF0666/Ornl,m,6949,,,,,,,,77,,,,,,,,,,,,,,,,,,,,,1,65,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,10.2,0.264,,,0.239,,,,0.239,,,
PreCCF0667/Ornl,f,6950,,,,,,,,51,,,,,,,,,,,,,,,,,,,,,10,129,104,,,,,,,,,,,,,,,,,,,,0,1,1,16.68,6.845,28.19,13.75,18.79,12.19,4.06,23.81,,10.5,0.313,,,0.14,,,,0.147,,,
PreCCF0667/Ornl,f,7619,,,,,,,,61,,,,,,,,,,,,,,,,,,,,,9,102,79,2071.51,6934.05,95,2.94,0.93,6.29,9.34,0.13,8.87,0,6,0,5.02,694.54,50.15,0,4,8,1,0,1,1,60,3.37,43.33,27.60,32.29,21.55,1.52,23.51,11,9.5,0.684,,,0.117,9.4,8.96,,0.13,0.15,0.28,0.074
PreCCF0667/Ornl,f,8092,,,,,,,,107,,,,,,,,,,,,,,,,,,,,,6,74,49,954.41,2280.84,45,34.23,5.78,3.83,57.79,3.2,3.15,0,4,1,2.34,905.67,23.43,0.2,17,7,2,0,0,0,9.75,3.74,34.23,16.04,22.72,11.32,-3.84,28.06,11,8,0.402,5.1725,0.44,0.157,10.2,10.6,,0.176,0.197,0.373,0.103
PreCCF0667/Ornl,f,8485,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,8,63,34,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,31.5,10,9.7,0.101,,,0.192,,,,0.228,0.222,0.45,0.346
PreCCF0667/Ornl,f,8488,,,,,,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.53,,9.7,0.176,,,0.149,,,,0.128,,,0.05
PreCCF0667/Ornl,f,8712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,64,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PreCCF0667/Ornl,m,6951,,,,,,,,76,,,,,,,,,,,,,,,,,,,,,10,129,104,,,,,,,,,,,,,,,,,,,,0,1,1,60,5.94,,,,,,29.72,,10.1,0.629,,,0.128,,,,0.221,,,
PreCCF0667/Ornl,m,7620,,,,,,,,64,,,,,,,,,,,,,,,,,,,,,9,102,79,,,,,,,,,,,,,,,,,,,,0,1,1,44.74,5.305,43.81,39.55,,,,33.3,11.5,10,0.382,,,0.156,11.73,11.13,,0.248,0.249,0.497,0.089
